image_id,image_path,participant_id,source_dataset,split,label
img_000289,data/external/affectnet-dataset/test/angry/image0019032.jpg,img_000289,affectnet,test,angry
img_000290,data/external/affectnet-dataset/test/angry/image0019133.jpg,img_000290,affectnet,train,angry
img_000291,data/external/affectnet-dataset/test/angry/image0019225.jpg,img_000291,affectnet,final_test,angry
img_000292,data/external/affectnet-dataset/test/angry/image0019234.jpg,img_000292,affectnet,final_test,angry
img_000293,data/external/affectnet-dataset/test/angry/image0019235.jpg,img_000293,affectnet,test,angry
img_000294,data/external/affectnet-dataset/test/angry/image0019244.jpg,img_000294,affectnet,train,angry
img_000295,data/external/affectnet-dataset/test/angry/image0019247.jpg,img_000295,affectnet,final_test,angry
img_000296,data/external/affectnet-dataset/test/angry/image0019307.jpg,img_000296,affectnet,final_test,angry
img_000297,data/external/affectnet-dataset/test/angry/image0019435.jpg,img_000297,affectnet,train,angry
img_000298,data/external/affectnet-dataset/test/angry/image0019473.jpg,img_000298,affectnet,care_dev,angry
img_000299,data/external/affectnet-dataset/test/angry/image0019515.jpg,img_000299,affectnet,train,angry
img_000300,data/external/affectnet-dataset/test/angry/image0019536.jpg,img_000300,affectnet,final_test,angry
img_000301,data/external/affectnet-dataset/test/angry/image0019621.jpg,img_000301,affectnet,val,angry
img_000302,data/external/affectnet-dataset/test/angry/image0019675.jpg,img_000302,affectnet,final_test,angry
img_000303,data/external/affectnet-dataset/test/angry/image0019679.jpg,img_000303,affectnet,test,angry
img_000304,data/external/affectnet-dataset/test/angry/image0019686.jpg,img_000304,affectnet,train,angry
img_000305,data/external/affectnet-dataset/test/angry/image0019716.jpg,img_000305,affectnet,train,angry
img_000306,data/external/affectnet-dataset/test/angry/image0019729.jpg,img_000306,affectnet,care_dev,angry
img_000307,data/external/affectnet-dataset/test/angry/image0019788.jpg,img_000307,affectnet,care_dev,angry
img_000308,data/external/affectnet-dataset/test/angry/image0019884.jpg,img_000308,affectnet,test,angry
img_000309,data/external/affectnet-dataset/test/angry/image0020006.jpg,img_000309,affectnet,care_dev,angry
img_000310,data/external/affectnet-dataset/test/angry/image0020013.jpg,img_000310,affectnet,val,angry
img_000311,data/external/affectnet-dataset/test/angry/image0020074.jpg,img_000311,affectnet,train,angry
img_000312,data/external/affectnet-dataset/test/angry/image0020176.jpg,img_000312,affectnet,care_dev,angry
img_000313,data/external/affectnet-dataset/test/angry/image0020283.jpg,img_000313,affectnet,test,angry
img_000314,data/external/affectnet-dataset/test/angry/image0020318.jpg,img_000314,affectnet,train,angry
img_000315,data/external/affectnet-dataset/test/angry/image0020323.jpg,img_000315,affectnet,final_test,angry
img_000316,data/external/affectnet-dataset/test/angry/image0020331.jpg,img_000316,affectnet,val,angry
img_000317,data/external/affectnet-dataset/test/angry/image0020361.jpg,img_000317,affectnet,final_test,angry
img_000318,data/external/affectnet-dataset/test/angry/image0020372.jpg,img_000318,affectnet,care_dev,angry
img_000319,data/external/affectnet-dataset/test/angry/image0020435.jpg,img_000319,affectnet,val,angry
img_000320,data/external/affectnet-dataset/test/angry/image0020499.jpg,img_000320,affectnet,train,angry
img_000321,data/external/affectnet-dataset/test/angry/image0020510.jpg,img_000321,affectnet,final_test,angry
img_000322,data/external/affectnet-dataset/test/angry/image0020585.jpg,img_000322,affectnet,train,angry
img_000323,data/external/affectnet-dataset/test/angry/image0020666.jpg,img_000323,affectnet,train,angry
img_000324,data/external/affectnet-dataset/test/angry/image0020691.jpg,img_000324,affectnet,final_test,angry
img_000325,data/external/affectnet-dataset/test/angry/image0020703.jpg,img_000325,affectnet,care_dev,angry
img_000326,data/external/affectnet-dataset/test/angry/image0020751.jpg,img_000326,affectnet,final_test,angry
img_000327,data/external/affectnet-dataset/test/angry/image0020761.jpg,img_000327,affectnet,care_dev,angry
img_000328,data/external/affectnet-dataset/test/angry/image0020827.jpg,img_000328,affectnet,care_dev,angry
img_000329,data/external/affectnet-dataset/test/angry/image0020833.jpg,img_000329,affectnet,care_dev,angry
img_000330,data/external/affectnet-dataset/test/angry/image0020852.jpg,img_000330,affectnet,test,angry
img_000331,data/external/affectnet-dataset/test/angry/image0021016.jpg,img_000331,affectnet,train,angry
img_000332,data/external/affectnet-dataset/test/angry/image0021056.jpg,img_000332,affectnet,train,angry
img_000333,data/external/affectnet-dataset/test/angry/image0021066.jpg,img_000333,affectnet,train,angry
img_000334,data/external/affectnet-dataset/test/angry/image0021097.jpg,img_000334,affectnet,final_test,angry
img_000335,data/external/affectnet-dataset/test/angry/image0021155.jpg,img_000335,affectnet,test,angry
img_000336,data/external/affectnet-dataset/test/angry/image0021196.jpg,img_000336,affectnet,care_dev,angry
img_000337,data/external/affectnet-dataset/test/angry/image0021205.jpg,img_000337,affectnet,val,angry
img_000338,data/external/affectnet-dataset/test/angry/image0021211.jpg,img_000338,affectnet,val,angry
img_000339,data/external/affectnet-dataset/test/angry/image0021244.jpg,img_000339,affectnet,test,angry
img_000340,data/external/affectnet-dataset/test/angry/image0021319.jpg,img_000340,affectnet,final_test,angry
img_000341,data/external/affectnet-dataset/test/angry/image0021349.jpg,img_000341,affectnet,test,angry
img_000342,data/external/affectnet-dataset/test/angry/image0021383.jpg,img_000342,affectnet,final_test,angry
img_000343,data/external/affectnet-dataset/test/angry/image0021391.jpg,img_000343,affectnet,train,angry
img_000344,data/external/affectnet-dataset/test/angry/image0021396.jpg,img_000344,affectnet,train,angry
img_000345,data/external/affectnet-dataset/test/angry/image0021402.jpg,img_000345,affectnet,test,angry
img_000346,data/external/affectnet-dataset/test/angry/image0021483.jpg,img_000346,affectnet,final_test,angry
img_000347,data/external/affectnet-dataset/test/angry/image0021589.jpg,img_000347,affectnet,test,angry
img_000348,data/external/affectnet-dataset/test/angry/image0021614.jpg,img_000348,affectnet,train,angry
img_000349,data/external/affectnet-dataset/test/angry/image0021623.jpg,img_000349,affectnet,train,angry
img_000350,data/external/affectnet-dataset/test/angry/image0021644.jpg,img_000350,affectnet,final_test,angry
img_000351,data/external/affectnet-dataset/test/angry/image0021670.jpg,img_000351,affectnet,train,angry
img_000352,data/external/affectnet-dataset/test/angry/image0021692.jpg,img_000352,affectnet,final_test,angry
img_000353,data/external/affectnet-dataset/test/angry/image0021699.jpg,img_000353,affectnet,train,angry
img_000354,data/external/affectnet-dataset/test/angry/image0021865.jpg,img_000354,affectnet,test,angry
img_000355,data/external/affectnet-dataset/test/angry/image0021964.jpg,img_000355,affectnet,train,angry
img_000356,data/external/affectnet-dataset/test/angry/image0022009.jpg,img_000356,affectnet,final_test,angry
img_000357,data/external/affectnet-dataset/test/angry/image0022017.jpg,img_000357,affectnet,val,angry
img_000358,data/external/affectnet-dataset/test/angry/image0022023.jpg,img_000358,affectnet,val,angry
img_000359,data/external/affectnet-dataset/test/angry/image0022042.jpg,img_000359,affectnet,final_test,angry
img_000360,data/external/affectnet-dataset/test/angry/image0022045.jpg,img_000360,affectnet,final_test,angry
img_000361,data/external/affectnet-dataset/test/angry/image0022092.jpg,img_000361,affectnet,care_dev,angry
img_000362,data/external/affectnet-dataset/test/angry/image0022253.jpg,img_000362,affectnet,train,angry
img_000363,data/external/affectnet-dataset/test/angry/image0022313.jpg,img_000363,affectnet,val,angry
img_000364,data/external/affectnet-dataset/test/angry/image0022406.jpg,img_000364,affectnet,care_dev,angry
img_000365,data/external/affectnet-dataset/test/angry/image0022532.jpg,img_000365,affectnet,final_test,angry
img_000366,data/external/affectnet-dataset/test/angry/image0022621.jpg,img_000366,affectnet,train,angry
img_000367,data/external/affectnet-dataset/test/angry/image0022635.jpg,img_000367,affectnet,final_test,angry
img_000368,data/external/affectnet-dataset/test/angry/image0022681.jpg,img_000368,affectnet,train,angry
img_000369,data/external/affectnet-dataset/test/angry/image0022696.jpg,img_000369,affectnet,care_dev,angry
img_000370,data/external/affectnet-dataset/test/angry/image0022769.jpg,img_000370,affectnet,care_dev,angry
img_000371,data/external/affectnet-dataset/test/angry/image0022787.jpg,img_000371,affectnet,train,angry
img_000372,data/external/affectnet-dataset/test/angry/image0022800.jpg,img_000372,affectnet,val,angry
img_000373,data/external/affectnet-dataset/test/angry/image0022815.jpg,img_000373,affectnet,train,angry
img_000374,data/external/affectnet-dataset/test/angry/image0022862.jpg,img_000374,affectnet,final_test,angry
img_000375,data/external/affectnet-dataset/test/angry/image0023014.jpg,img_000375,affectnet,care_dev,angry
img_000376,data/external/affectnet-dataset/test/angry/image0023028.jpg,img_000376,affectnet,final_test,angry
img_000377,data/external/affectnet-dataset/test/angry/image0023046.jpg,img_000377,affectnet,train,angry
img_000378,data/external/affectnet-dataset/test/angry/image0023057.jpg,img_000378,affectnet,train,angry
img_000379,data/external/affectnet-dataset/test/angry/image0023077.jpg,img_000379,affectnet,val,angry
img_000380,data/external/affectnet-dataset/test/angry/image0023084.jpg,img_000380,affectnet,train,angry
img_000381,data/external/affectnet-dataset/test/angry/image0023120.jpg,img_000381,affectnet,care_dev,angry
img_000382,data/external/affectnet-dataset/test/angry/image0023201.jpg,img_000382,affectnet,train,angry
img_000383,data/external/affectnet-dataset/test/angry/image0023221.jpg,img_000383,affectnet,care_dev,angry
img_000384,data/external/affectnet-dataset/test/angry/image0023289.jpg,img_000384,affectnet,test,angry
img_000385,data/external/affectnet-dataset/test/angry/image0023308.jpg,img_000385,affectnet,test,angry
img_000386,data/external/affectnet-dataset/test/angry/image0023322.jpg,img_000386,affectnet,train,angry
img_000387,data/external/affectnet-dataset/test/angry/image0023360.jpg,img_000387,affectnet,final_test,angry
img_000388,data/external/affectnet-dataset/test/angry/image0023391.jpg,img_000388,affectnet,test,angry
img_000389,data/external/affectnet-dataset/test/angry/image0023561.jpg,img_000389,affectnet,care_dev,angry
img_000390,data/external/affectnet-dataset/test/angry/image0023644.jpg,img_000390,affectnet,care_dev,angry
img_000391,data/external/affectnet-dataset/test/angry/image0023645.jpg,img_000391,affectnet,val,angry
img_000392,data/external/affectnet-dataset/test/angry/image0023666.jpg,img_000392,affectnet,final_test,angry
img_000393,data/external/affectnet-dataset/test/angry/image0023690.jpg,img_000393,affectnet,train,angry
img_000394,data/external/affectnet-dataset/test/angry/image0023698.jpg,img_000394,affectnet,train,angry
img_000395,data/external/affectnet-dataset/test/angry/image0023753.jpg,img_000395,affectnet,test,angry
img_000396,data/external/affectnet-dataset/test/angry/image0023759.jpg,img_000396,affectnet,train,angry
img_000397,data/external/affectnet-dataset/test/angry/image0023760.jpg,img_000397,affectnet,train,angry
img_000398,data/external/affectnet-dataset/test/angry/image0023806.jpg,img_000398,affectnet,final_test,angry
img_000399,data/external/affectnet-dataset/test/angry/image0023829.jpg,img_000399,affectnet,final_test,angry
img_000400,data/external/affectnet-dataset/test/angry/image0024092.jpg,img_000400,affectnet,final_test,angry
img_000401,data/external/affectnet-dataset/test/angry/image0024110.jpg,img_000401,affectnet,train,angry
img_000402,data/external/affectnet-dataset/test/angry/image0024113.jpg,img_000402,affectnet,final_test,angry
img_000403,data/external/affectnet-dataset/test/angry/image0024128.jpg,img_000403,affectnet,train,angry
img_000404,data/external/affectnet-dataset/test/angry/image0024160.jpg,img_000404,affectnet,care_dev,angry
img_000405,data/external/affectnet-dataset/test/angry/image0024161.jpg,img_000405,affectnet,train,angry
img_000406,data/external/affectnet-dataset/test/angry/image0024179.jpg,img_000406,affectnet,train,angry
img_000407,data/external/affectnet-dataset/test/angry/image0024202.jpg,img_000407,affectnet,train,angry
img_000408,data/external/affectnet-dataset/test/angry/image0024213.jpg,img_000408,affectnet,test,angry
img_000409,data/external/affectnet-dataset/test/angry/image0024327.jpg,img_000409,affectnet,train,angry
img_000410,data/external/affectnet-dataset/test/angry/image0024343.jpg,img_000410,affectnet,train,angry
img_000411,data/external/affectnet-dataset/test/angry/image0024424.jpg,img_000411,affectnet,final_test,angry
img_000412,data/external/affectnet-dataset/test/angry/image0024469.jpg,img_000412,affectnet,test,angry
img_000413,data/external/affectnet-dataset/test/angry/image0024514.jpg,img_000413,affectnet,train,angry
img_000414,data/external/affectnet-dataset/test/angry/image0024547.jpg,img_000414,affectnet,test,angry
img_000415,data/external/affectnet-dataset/test/angry/image0024560.jpg,img_000415,affectnet,final_test,angry
img_000416,data/external/affectnet-dataset/test/angry/image0024579.jpg,img_000416,affectnet,train,angry
img_000417,data/external/affectnet-dataset/test/angry/image0024583.jpg,img_000417,affectnet,test,angry
img_000418,data/external/affectnet-dataset/test/angry/image0024610.jpg,img_000418,affectnet,final_test,angry
img_000419,data/external/affectnet-dataset/test/angry/image0024632.jpg,img_000419,affectnet,train,angry
img_000420,data/external/affectnet-dataset/test/angry/image0024649.jpg,img_000420,affectnet,train,angry
img_000421,data/external/affectnet-dataset/test/angry/image0024711.jpg,img_000421,affectnet,care_dev,angry
img_000422,data/external/affectnet-dataset/test/angry/image0024753.jpg,img_000422,affectnet,care_dev,angry
img_000423,data/external/affectnet-dataset/test/angry/image0024840.jpg,img_000423,affectnet,train,angry
img_000424,data/external/affectnet-dataset/test/angry/image0024865.jpg,img_000424,affectnet,final_test,angry
img_000425,data/external/affectnet-dataset/test/angry/image0024886.jpg,img_000425,affectnet,train,angry
img_000426,data/external/affectnet-dataset/test/angry/image0024936.jpg,img_000426,affectnet,train,angry
img_000427,data/external/affectnet-dataset/test/angry/image0024939.jpg,img_000427,affectnet,care_dev,angry
img_000428,data/external/affectnet-dataset/test/angry/image0024979.jpg,img_000428,affectnet,val,angry
img_000429,data/external/affectnet-dataset/test/angry/image0025019.jpg,img_000429,affectnet,final_test,angry
img_000430,data/external/affectnet-dataset/test/angry/image0025048.jpg,img_000430,affectnet,train,angry
